* LEAP(TM) 5.1.0.334  днды/06/2005
* й1993-2003 LinearX Systems Inc
* Apr 22, 2021   Thr  3:30 pm
* Design=D:\Tymphany\Projects\_RFQ\Sennheiser_Conference\Simulation\20210315_BBQ.led
* Curve=Impedance_PR: T201100003660
* Info1=
* Info2=
* Info3=
* Info4=
* DataPoints= 400
* DataUnits=  Hz   Ohm  Deg
 +2.927100E+003, +1.838300E+000, +1.702060E+001
 +2.978300E+003, +1.842700E+000, +1.747070E+001
 +3.030300E+003, +1.847300E+000, +1.792350E+001
 +3.083200E+003, +1.852000E+000, +1.837910E+001
 +3.137000E+003, +1.857000E+000, +1.883750E+001
 +3.191800E+003, +1.862000E+000, +1.929870E+001
 +3.247600E+003, +1.867300E+000, +1.976270E+001
 +3.304300E+003, +1.872800E+000, +2.022950E+001
 +3.362000E+003, +1.878400E+000, +2.069920E+001
 +3.420700E+003, +1.884300E+000, +2.117170E+001
 +3.480400E+003, +1.890400E+000, +2.164710E+001
 +3.541200E+003, +1.896600E+000, +2.212530E+001
 +3.603000E+003, +1.903100E+000, +2.260640E+001
 +3.666000E+003, +1.909800E+000, +2.309040E+001
 +3.730000E+003, +1.916800E+000, +2.357710E+001
 +3.795100E+003, +1.924000E+000, +2.406670E+001
 +3.861400E+003, +1.931400E+000, +2.455910E+001
 +3.928800E+003, +1.939000E+000, +2.505420E+001
 +3.997400E+003, +1.946900E+000, +2.555210E+001
 +4.067200E+003, +1.955100E+000, +2.605270E+001
 +4.138300E+003, +1.963500E+000, +2.655600E+001
 +4.210500E+003, +1.972200E+000, +2.706190E+001
 +4.284100E+003, +1.981200E+000, +2.757040E+001
 +4.358900E+003, +1.990500E+000, +2.808140E+001
 +4.435000E+003, +2.000100E+000, +2.859490E+001
 +4.512500E+003, +2.009900E+000, +2.911080E+001
 +4.591300E+003, +2.020100E+000, +2.962910E+001
 +4.671400E+003, +2.030600E+000, +3.014960E+001
 +4.753000E+003, +2.041400E+000, +3.067230E+001
 +4.836000E+003, +2.052600E+000, +3.119720E+001
 +4.920500E+003, +2.064100E+000, +3.172410E+001
 +5.006400E+003, +2.076000E+000, +3.225300E+001
 +5.093800E+003, +2.088200E+000, +3.278370E+001
 +5.182800E+003, +2.100700E+000, +3.331620E+001
 +5.273300E+003, +2.113700E+000, +3.385030E+001
 +5.365400E+003, +2.127000E+000, +3.438610E+001
 +5.459100E+003, +2.140800E+000, +3.492320E+001
 +5.554400E+003, +2.154900E+000, +3.546170E+001
 +5.651400E+003, +2.169500E+000, +3.600140E+001
 +5.750100E+003, +2.184500E+000, +3.654220E+001
 +5.850500E+003, +2.199900E+000, +3.708400E+001
 +5.952700E+003, +2.215700E+000, +3.762670E+001
 +6.056700E+003, +2.232100E+000, +3.817000E+001
 +6.162400E+003, +2.248800E+000, +3.871390E+001
 +6.270000E+003, +2.266100E+000, +3.925830E+001
 +6.379500E+003, +2.283800E+000, +3.980300E+001
 +6.490900E+003, +2.302100E+000, +4.034780E+001
 +6.604300E+003, +2.320800E+000, +4.089270E+001
 +6.719600E+003, +2.340100E+000, +4.143740E+001
 +6.837000E+003, +2.359900E+000, +4.198190E+001
 +6.956400E+003, +2.380200E+000, +4.252600E+001
 +7.077900E+003, +2.401100E+000, +4.306950E+001
 +7.201500E+003, +2.422500E+000, +4.361220E+001
 +7.327200E+003, +2.444500E+000, +4.415420E+001
 +7.455200E+003, +2.467100E+000, +4.469510E+001
 +7.585400E+003, +2.490300E+000, +4.523480E+001
 +7.717800E+003, +2.514200E+000, +4.577330E+001
 +7.852600E+003, +2.538600E+000, +4.631030E+001
 +7.989800E+003, +2.563600E+000, +4.684570E+001
 +8.129300E+003, +2.589400E+000, +4.737940E+001
 +8.271300E+003, +2.615700E+000, +4.791110E+001
 +8.415700E+003, +2.642800E+000, +4.844090E+001
 +8.562700E+003, +2.670500E+000, +4.896840E+001
 +8.712200E+003, +2.698900E+000, +4.949370E+001
 +8.864300E+003, +2.728000E+000, +5.001640E+001
 +9.019100E+003, +2.757900E+000, +5.053660E+001
 +9.176600E+003, +2.788500E+000, +5.105410E+001
 +9.336900E+003, +2.819800E+000, +5.156860E+001
 +9.500000E+003, +2.851900E+000, +5.208020E+001
 +9.665900E+003, +2.884700E+000, +5.258870E+001
 +9.834700E+003, +2.918400E+000, +5.309390E+001
 +1.000640E+004, +2.952800E+000, +5.359580E+001
 +1.018120E+004, +2.988100E+000, +5.409420E+001
 +1.035890E+004, +3.024200E+000, +5.458900E+001
 +1.053990E+004, +3.061100E+000, +5.508010E+001
 +1.072390E+004, +3.098900E+000, +5.556750E+001
 +1.091120E+004, +3.137600E+000, +5.605100E+001
 +1.110170E+004, +3.177100E+000, +5.653050E+001
 +1.129560E+004, +3.217500E+000, +5.700600E+001
 +1.149290E+004, +3.258900E+000, +5.747750E+001
 +1.169360E+004, +3.301100E+000, +5.794470E+001
 +1.189780E+004, +3.344400E+000, +5.840770E+001
 +1.210560E+004, +3.388500E+000, +5.886650E+001
 +1.231700E+004, +3.433700E+000, +5.932090E+001
 +1.253210E+004, +3.479800E+000, +5.977090E+001
 +1.275090E+004, +3.526900E+000, +6.021650E+001
 +1.297360E+004, +3.575000E+000, +6.065760E+001
 +1.320020E+004, +3.624200E+000, +6.109420E+001
 +1.343070E+004, +3.674400E+000, +6.152620E+001
 +1.366520E+004, +3.725700E+000, +6.195370E+001
 +1.390390E+004, +3.778100E+000, +6.237650E+001
 +1.414670E+004, +3.831600E+000, +6.279470E+001
 +1.439370E+004, +3.886200E+000, +6.320820E+001
 +1.464510E+004, +3.941900E+000, +6.361700E+001
 +1.490080E+004, +3.998800E+000, +6.402120E+001
 +1.516100E+004, +4.056900E+000, +6.442060E+001
 +1.542580E+004, +4.116200E+000, +6.481530E+001
 +1.569520E+004, +4.176600E+000, +6.520530E+001
 +1.596930E+004, +4.238300E+000, +6.559050E+001
 +1.624820E+004, +4.301300E+000, +6.597110E+001
 +1.653190E+004, +4.365500E+000, +6.634690E+001
 +1.682060E+004, +4.431100E+000, +6.671790E+001
 +1.711440E+004, +4.497900E+000, +6.708430E+001
 +1.741320E+004, +4.566100E+000, +6.744590E+001
 +1.771730E+004, +4.635600E+000, +6.780280E+001
 +1.802670E+004, +4.706500E+000, +6.815500E+001
 +1.834150E+004, +4.778900E+000, +6.850250E+001
 +1.866190E+004, +4.852600E+000, +6.884530E+001
 +1.898780E+004, +4.927800E+000, +6.918350E+001
 +1.931930E+004, +5.004400E+000, +6.951710E+001
 +1.965670E+004, +5.082600E+000, +6.984600E+001
 +2.000000E+004, +5.162200E+000, +7.017040E+001
